customer_id,signup_date,gender,age,city,state,acquisition_channel,acquisition_campaign
CUST000281,2023-03-30,Female,40,Vadodara,Gujarat,Paid Search,Bing-Search-Ads
CUST000282,2023-11-08,Male,20,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST000283,2024-01-10,Male,36,Pune,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST000284,2024-01-24,Male,31,Bangalore,Karnataka,Direct,Direct-WordOfMouth
CUST000285,2025-01-08,Male,26,Delhi,Delhi,Paid Search,NewYear-Sale-2025
CUST000286,2024-09-08,Female,18,Nashik,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000287,2023-04-11,Male,35,Kanpur,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000288,2024-07-23,Male,25,Delhi,Delhi,Marketplace Ads,Marketplace-Homepage-Banner
CUST000289,2024-11-24,Male,28,Bangalore,Karnataka,Email Marketing,EMail-Winback-Offer
CUST000290,2023-08-06,Female,43,Chennai,Tamil Nadu,Organic Search,Organic-YouTube-Reviews
CUST000291,2025-09-28,Male,31,Mumbai,Maharashtra,Direct,Direct-App
CUST000292,2023-04-17,Male,33,Hyderabad,Telangana,Social Media Ads,Insta-Reels-Ads
CUST000293,2025-11-12,Female,48,Kochi,Kerala,Organic Search,Organic-Blog-SEO
CUST000294,2023-08-02,Female,32,Kochi,Kerala,Email Marketing,EMail-Festive-Blast
CUST000295,2025-10-04,Male,24,Chennai,Tamil Nadu,Social Media Ads,Diwali-Dhamaka-2025
CUST000296,2025-11-01,Female,42,Ranchi,Jharkhand,Affiliate,Diwali-Dhamaka-2025
CUST000297,2025-12-14,Male,32,Bangalore,Karnataka,Direct,Direct-Bookmark
CUST000298,2025-08-30,Female,27,Chennai,Tamil Nadu,Social Media Ads,IndependenceDay-Sale-2025
CUST000299,2025-08-13,Male,23,Kanpur,Uttar Pradesh,Direct,Direct-Bookmark
CUST000300,2025-03-17,Male,29,Coimbatore,Tamil Nadu,Email Marketing,EMail-Newsletter-Signup
CUST000301,2025-08-12,Male,39,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000302,2023-09-26,Male,26,Bangalore,Karnataka,Organic Search,Organic-Blog-SEO
CUST000303,2024-12-03,Male,32,Hyderabad,Telangana,Social Media Ads,FB-Prospecting
CUST000304,2024-11-19,Male,24,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Homepage-Banner
CUST000305,2025-10-11,Male,43,Kochi,Kerala,Referral,Referral-FriendInvite
CUST000306,2024-10-18,Male,19,Hyderabad,Telangana,Organic Search,Organic-Brand
CUST000307,2024-08-07,Male,23,Dehradun,Uttarakhand,Social Media Ads,FB-Lookalike
CUST000308,2025-03-14,Male,25,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST000309,2024-02-15,Female,19,Bhopal,Madhya Pradesh,Direct,Direct-Bookmark
CUST000310,2023-10-03,Female,35,Pune,Maharashtra,Affiliate,Diwali-Dhamaka-2023
CUST000311,2024-10-27,Other,37,Jaipur,Rajasthan,Paid Search,GoogleAds-Generic-Search
CUST000312,2024-09-09,Male,36,Hyderabad,Telangana,Email Marketing,EMail-Newsletter-Signup
CUST000313,2024-01-06,Male,37,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST000314,2024-07-13,Male,18,Delhi,Delhi,Email Marketing,EMail-Newsletter-Signup
CUST000315,2024-07-11,Female,33,Delhi,Delhi,Referral,Referral-FriendInvite
CUST000316,2024-05-11,Male,43,Surat,Gujarat,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000317,2024-08-02,Female,28,Bangalore,Karnataka,Direct,Direct-WordOfMouth
CUST000318,2025-05-01,Female,40,Chennai,Tamil Nadu,Referral,Referral-FriendInvite
CUST000319,2024-03-30,Male,30,Surat,Gujarat,Organic Search,Organic-Blog-SEO
CUST000320,2025-11-23,Male,30,Bangalore,Karnataka,Organic Search,Organic-Brand
CUST000321,2025-11-08,Female,21,Patna,Bihar,Referral,Referral-FriendInvite
CUST000322,2024-10-29,Female,27,Chennai,Tamil Nadu,Direct,Direct-Bookmark
CUST000323,2024-05-12,Female,42,Pune,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST000324,2024-12-02,Male,26,Mumbai,Maharashtra,Affiliate,Affiliate-Influencer
CUST000325,2025-10-06,Male,47,Mumbai,Maharashtra,Marketplace Ads,Diwali-Dhamaka-2025
CUST000326,2025-03-27,Female,30,Vadodara,Gujarat,Affiliate,Affiliate-Influencer
CUST000327,2025-09-01,Male,42,Chennai,Tamil Nadu,Direct,Direct-App
CUST000328,2024-11-30,Female,31,Kolkata,West Bengal,Direct,Direct-WordOfMouth
CUST000329,2025-03-07,Male,18,Mumbai,Maharashtra,Social Media Ads,FB-Prospecting
CUST000330,2024-03-17,Male,25,Hyderabad,Telangana,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000331,2025-06-25,Male,25,Indore,Madhya Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000332,2023-11-26,Female,25,Lucknow,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000333,2025-05-10,Male,20,Delhi,Delhi,Marketplace Ads,Marketplace-Homepage-Banner
CUST000334,2025-10-12,Male,23,Delhi,Delhi,Direct,Direct-App
CUST000335,2023-09-22,Male,36,Jaipur,Rajasthan,Organic Search,Organic-Brand
CUST000336,2025-02-15,Female,53,Chennai,Tamil Nadu,Affiliate,Affiliate-Coupon-Blogs
CUST000337,2023-07-24,Male,33,Mumbai,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST000338,2025-06-13,Female,28,Nagpur,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000339,2023-06-28,Female,18,Bangalore,Karnataka,Organic Search,Organic-YouTube-Reviews
CUST000340,2025-11-17,Male,48,Mumbai,Maharashtra,Affiliate,Diwali-Dhamaka-2025
CUST000341,2023-10-01,Female,40,Delhi,Delhi,Social Media Ads,Diwali-Dhamaka-2023
CUST000342,2025-11-28,Male,27,Jaipur,Rajasthan,Paid Search,GoogleAds-Brand-Search
CUST000343,2025-08-29,Female,34,Bangalore,Karnataka,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000344,2025-01-26,Male,27,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST000345,2025-08-15,Female,21,Chennai,Tamil Nadu,Social Media Ads,IndependenceDay-Sale-2025
CUST000346,2025-08-25,Female,28,Kolkata,West Bengal,Referral,Referral-FriendInvite
CUST000347,2025-11-22,Male,38,Guwahati,Assam,Organic Search,Organic-Brand
CUST000348,2024-01-28,Male,34,Delhi,Delhi,Social Media Ads,NewYear-Sale-2024
CUST000349,2025-01-23,Male,29,Mumbai,Maharashtra,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000350,2023-07-24,Male,37,Ahmedabad,Gujarat,Organic Search,Organic-YouTube-Reviews
CUST000351,2025-02-17,Female,28,Delhi,Delhi,Social Media Ads,Insta-Retargeting
CUST000352,2023-10-30,Female,42,Kolkata,West Bengal,Referral,Referral-FriendInvite
CUST000353,2025-01-03,Male,22,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000354,2025-01-09,Male,28,Amritsar,Punjab,Direct,Direct-App
CUST000355,2024-10-20,Female,38,Patna,Bihar,Paid Search,Diwali-Dhamaka-2024
CUST000356,2024-11-24,Male,37,Kanpur,Uttar Pradesh,Organic Search,Organic-YouTube-Reviews
CUST000357,2025-08-01,Female,25,Jaipur,Rajasthan,Affiliate,Affiliate-Influencer
CUST000358,2025-08-28,Male,24,Pune,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST000359,2024-11-05,Female,35,Ranchi,Jharkhand,Email Marketing,Diwali-Dhamaka-2024
CUST000360,2025-01-30,Female,43,Jaipur,Rajasthan,Affiliate,Affiliate-Cashback-Sites
CUST000361,2025-11-15,Male,39,Nashik,Maharashtra,Direct,Direct-App
CUST000362,2023-08-31,Male,21,Kolkata,West Bengal,Affiliate,Affiliate-Cashback-Sites
CUST000363,2023-08-28,Male,25,Surat,Gujarat,Direct,Direct-App
CUST000364,2023-07-06,Male,22,Mumbai,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST000365,2025-04-02,Female,43,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST000366,2024-09-11,Female,30,Indore,Madhya Pradesh,Organic Search,Organic-Brand
CUST000367,2025-08-09,Female,28,Kolkata,West Bengal,Paid Search,IndependenceDay-Sale-2025
CUST000368,2025-04-16,Male,33,Kochi,Kerala,Social Media Ads,Insta-Retargeting
CUST000369,2024-05-19,Male,35,Bangalore,Karnataka,Paid Search,Bing-Search-Ads
CUST000370,2025-10-30,Male,28,Kanpur,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000371,2025-07-31,Male,33,Delhi,Delhi,Organic Search,Organic-Brand
CUST000372,2024-02-21,Male,32,Delhi,Delhi,Social Media Ads,FB-Lookalike
CUST000373,2024-07-07,Male,45,Mumbai,Maharashtra,Email Marketing,EMail-Festive-Blast
CUST000374,2024-04-23,Female,31,Varanasi,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000375,2023-10-19,Male,34,Vadodara,Gujarat,Email Marketing,EMail-Newsletter-Signup
CUST000376,2023-10-10,Male,26,Bangalore,Karnataka,Email Marketing,EMail-Festive-Blast
CUST000377,2025-11-17,Male,26,Bangalore,Karnataka,Paid Search,Diwali-Dhamaka-2025
CUST000378,2024-10-03,Female,35,Pune,Maharashtra,Marketplace Ads,Diwali-Dhamaka-2024
CUST000379,2024-08-05,Female,23,Indore,Madhya Pradesh,Organic Search,Organic-YouTube-Reviews
CUST000380,2025-06-18,Female,34,Indore,Madhya Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000381,2024-12-22,Male,29,Delhi,Delhi,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000382,2025-11-17,Male,36,Bhopal,Madhya Pradesh,Direct,Direct-Bookmark
CUST000383,2025-08-13,Female,18,Mumbai,Maharashtra,Referral,Referral-FriendInvite
CUST000384,2024-10-28,Female,43,Hyderabad,Telangana,Email Marketing,EMail-Festive-Blast
CUST000385,2024-07-28,Female,18,Pune,Maharashtra,Direct,Direct-WordOfMouth
CUST000386,2025-12-20,Female,46,Nagpur,Maharashtra,Organic Search,Organic-YouTube-Reviews
CUST000387,2025-06-02,Male,32,Kanpur,Uttar Pradesh,Social Media Ads,FB-Lookalike
CUST000388,2025-11-24,Male,35,Delhi,Delhi,Direct,Direct-WordOfMouth
CUST000389,2023-08-30,Female,31,Chennai,Tamil Nadu,Direct,Direct-WordOfMouth
CUST000390,2025-10-07,Female,32,Patna,Bihar,Paid Search,Diwali-Dhamaka-2025
CUST000391,2025-03-11,Male,23,Indore,Madhya Pradesh,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000392,2023-09-04,Female,36,Delhi,Delhi,Referral,Referral-FriendInvite
CUST000393,2025-01-21,Other,35,Mumbai,Maharashtra,Referral,Referral-CashbackProgram
CUST000394,2025-05-01,Male,35,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST000395,2023-01-22,Male,44,Hyderabad,Telangana,Social Media Ads,NewYear-Sale-2023
CUST000396,2024-10-13,Male,19,Bangalore,Karnataka,Social Media Ads,Insta-Reels-Ads
CUST000397,2025-09-20,Male,32,Hyderabad,Telangana,Organic Search,Organic-Blog-SEO
CUST000398,2024-03-28,Female,18,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000399,2024-10-15,Female,41,Chennai,Tamil Nadu,Direct,Direct-App
CUST000400,2024-10-05,Male,37,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000401,2024-04-06,Female,29,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000402,2025-11-09,Male,39,Pune,Maharashtra,Social Media Ads,Diwali-Dhamaka-2025
CUST000403,2025-08-14,Female,35,Patna,Bihar,Social Media Ads,Insta-Reels-Ads
CUST000404,2023-08-19,Female,18,Mumbai,Maharashtra,Social Media Ads,IndependenceDay-Sale-2023
CUST000405,2025-12-29,Female,37,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST000406,2025-10-21,Male,24,Pune,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000407,2024-03-11,Female,32,Vadodara,Gujarat,Paid Search,Bing-Search-Ads
CUST000408,2025-10-01,Female,39,Chennai,Tamil Nadu,Direct,Direct-WordOfMouth
CUST000409,2023-08-12,Female,31,Coimbatore,Tamil Nadu,Organic Search,Organic-Blog-SEO
CUST000410,2025-12-31,Female,30,Mumbai,Maharashtra,Affiliate,Affiliate-Influencer
CUST000411,2025-04-10,Female,43,Jaipur,Rajasthan,Organic Search,Organic-Blog-SEO
CUST000412,2025-03-25,Male,33,Pune,Maharashtra,Email Marketing,EMail-Newsletter-Signup
CUST000413,2023-07-13,Male,29,Lucknow,Uttar Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST000414,2025-10-30,Male,18,Delhi,Delhi,Paid Search,Diwali-Dhamaka-2025
CUST000415,2023-02-26,Male,31,Surat,Gujarat,Affiliate,Affiliate-Coupon-Blogs
CUST000416,2024-01-15,Female,37,Mumbai,Maharashtra,Marketplace Ads,NewYear-Sale-2024
CUST000417,2023-10-06,Male,44,Chennai,Tamil Nadu,Referral,Referral-CashbackProgram
CUST000418,2025-08-11,Male,18,Hyderabad,Telangana,Paid Search,GoogleAds-Brand-Search
CUST000419,2023-11-22,Female,35,Pune,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000420,2025-11-05,Male,37,Jaipur,Rajasthan,Email Marketing,Diwali-Dhamaka-2025
CUST000421,2025-03-31,Male,27,Lucknow,Uttar Pradesh,Social Media Ads,FB-Prospecting
CUST000422,2023-03-14,Female,45,Kolkata,West Bengal,Email Marketing,EMail-Festive-Blast
CUST000423,2023-01-10,Female,24,Jaipur,Rajasthan,Social Media Ads,NewYear-Sale-2023
CUST000424,2023-04-16,Male,47,Pune,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000425,2025-02-06,Female,32,Kolkata,West Bengal,Affiliate,Affiliate-Cashback-Sites
CUST000426,2025-08-30,Female,38,Hyderabad,Telangana,Organic Search,Organic-Brand
CUST000427,2024-01-12,Male,28,Mysuru,Karnataka,Referral,Referral-FriendInvite
CUST000428,2025-10-07,Female,18,Bangalore,Karnataka,Paid Search,Diwali-Dhamaka-2025
CUST000429,2023-04-28,Male,30,Surat,Gujarat,Social Media Ads,Insta-Reels-Ads
CUST000430,2025-08-29,Female,37,Nagpur,Maharashtra,Social Media Ads,IndependenceDay-Sale-2025
CUST000431,2025-11-13,Female,26,Bangalore,Karnataka,Email Marketing,EMail-Festive-Blast
CUST000432,2025-08-07,Male,29,Varanasi,Uttar Pradesh,Paid Search,IndependenceDay-Sale-2025
CUST000433,2025-05-13,Male,32,Hyderabad,Telangana,Organic Search,Organic-Brand
CUST000434,2025-10-01,Male,18,Delhi,Delhi,Direct,Direct-App
CUST000435,2023-03-22,Female,29,Mysuru,Karnataka,Organic Search,Organic-YouTube-Reviews
CUST000436,2023-11-25,Female,33,Ahmedabad,Gujarat,Social Media Ads,Insta-Reels-Ads
CUST000437,2023-09-09,Female,26,Kanpur,Uttar Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST000438,2024-11-13,Male,42,Kochi,Kerala,Organic Search,Organic-YouTube-Reviews
CUST000439,2025-07-08,Female,33,Bangalore,Karnataka,Referral,Referral-FriendInvite
CUST000440,2025-03-03,Female,18,Kanpur,Uttar Pradesh,Social Media Ads,FB-Prospecting
CUST000441,2025-10-08,Male,27,Bangalore,Karnataka,Organic Search,Organic-YouTube-Reviews
CUST000442,2023-10-16,Male,25,Delhi,Delhi,Direct,Direct-WordOfMouth
CUST000443,2025-06-24,Male,24,Mumbai,Maharashtra,Direct,Direct-App
CUST000444,2023-11-18,Male,44,Bangalore,Karnataka,Paid Search,Diwali-Dhamaka-2023
CUST000445,2024-02-21,Male,36,Vizag,Andhra Pradesh,Affiliate,Affiliate-Coupon-Blogs
CUST000446,2025-05-25,Male,28,Jaipur,Rajasthan,Affiliate,Affiliate-Coupon-Blogs
CUST000447,2025-12-14,Female,27,Coimbatore,Tamil Nadu,Organic Search,Organic-Brand
CUST000448,2025-02-12,Male,28,Delhi,Delhi,Referral,Referral-FriendInvite
CUST000449,2023-04-22,Male,26,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST000450,2025-02-17,Female,25,Hyderabad,Telangana,Paid Search,GoogleAds-Generic-Search
CUST000451,2023-03-27,Male,35,Jaipur,Rajasthan,Direct,Direct-Bookmark
CUST000452,2025-10-24,Male,18,Delhi,Delhi,Paid Search,GoogleAds-Brand-Search
CUST000453,2025-05-25,Female,35,Hyderabad,Telangana,Organic Search,Organic-Brand
CUST000454,2023-11-01,Male,18,Indore,Madhya Pradesh,Social Media Ads,FB-Prospecting
CUST000455,2023-07-16,Male,35,Indore,Madhya Pradesh,Direct,Direct-App
CUST000456,2023-11-10,Male,40,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST000457,2025-12-14,Male,22,Bangalore,Karnataka,Organic Search,Organic-Brand
CUST000458,2024-10-15,Male,25,Bangalore,Karnataka,Direct,Direct-App
CUST000459,2025-08-16,Female,39,Hyderabad,Telangana,Referral,Referral-FriendInvite
CUST000460,2025-03-10,Female,28,Kolkata,West Bengal,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000461,2025-01-09,Male,24,Ahmedabad,Gujarat,Email Marketing,EMail-Winback-Offer
CUST000462,2023-10-08,Male,25,Kolkata,West Bengal,Organic Search,Organic-Blog-SEO
CUST000463,2025-11-22,Male,52,Mumbai,Maharashtra,Organic Search,Organic-Brand
CUST000464,2024-04-05,Female,27,Delhi,Delhi,Email Marketing,EMail-Winback-Offer
CUST000465,2025-01-13,Female,35,Mumbai,Maharashtra,Social Media Ads,NewYear-Sale-2025
CUST000466,2025-05-15,Male,37,Mumbai,Maharashtra,Affiliate,Affiliate-Cashback-Sites
CUST000467,2025-03-24,Female,44,Patna,Bihar,Marketplace Ads,Marketplace-Homepage-Banner
CUST000468,2025-11-19,Male,47,Chennai,Tamil Nadu,Paid Search,Diwali-Dhamaka-2025
CUST000469,2023-10-10,Female,18,Delhi,Delhi,Marketplace Ads,Diwali-Dhamaka-2023
CUST000470,2024-11-15,Male,43,Dehradun,Uttarakhand,Organic Search,Organic-YouTube-Reviews
CUST000471,2024-08-26,Female,32,Hyderabad,Telangana,Social Media Ads,IndependenceDay-Sale-2024
CUST000472,2024-10-25,Female,22,Lucknow,Uttar Pradesh,Marketplace Ads,Marketplace-Homepage-Banner
CUST000473,2023-08-31,Female,39,Jaipur,Rajasthan,Marketplace Ads,IndependenceDay-Sale-2023
CUST000474,2023-09-25,Female,23,Mumbai,Maharashtra,Social Media Ads,Insta-Reels-Ads
CUST000475,2024-03-03,Male,42,Patna,Bihar,Organic Search,Organic-YouTube-Reviews
CUST000476,2024-04-10,Male,28,Nagpur,Maharashtra,Referral,Referral-CashbackProgram
CUST000477,2024-09-22,Female,40,Surat,Gujarat,Direct,Direct-Bookmark
CUST000478,2025-02-11,Female,37,Ahmedabad,Gujarat,Organic Search,Organic-Blog-SEO
CUST000479,2025-03-08,Female,21,Surat,Gujarat,Marketplace Ads,Marketplace-Homepage-Banner
CUST000480,2024-09-03,Female,19,Ahmedabad,Gujarat,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000481,2024-08-31,Male,32,Delhi,Delhi,Referral,Referral-CashbackProgram
CUST000482,2023-12-16,Female,27,Kolkata,West Bengal,Organic Search,Organic-Brand
CUST000483,2025-01-22,Female,37,Pune,Maharashtra,Affiliate,NewYear-Sale-2025
CUST000484,2024-04-27,Male,29,Nashik,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST000485,2023-03-13,Male,24,Coimbatore,Tamil Nadu,Paid Search,GoogleAds-Generic-Search
CUST000486,2024-09-11,Male,34,Kolkata,West Bengal,Paid Search,GoogleAds-Brand-Search
CUST000487,2024-10-25,Male,18,Pune,Maharashtra,Social Media Ads,Insta-Retargeting
CUST000488,2023-12-28,Female,20,Kanpur,Uttar Pradesh,Social Media Ads,Insta-Retargeting
CUST000489,2025-01-09,Female,22,Patna,Bihar,Paid Search,Bing-Search-Ads
CUST000490,2025-01-04,Female,18,Pune,Maharashtra,Paid Search,NewYear-Sale-2025
CUST000491,2025-05-17,Female,34,Mumbai,Maharashtra,Paid Search,GoogleAds-Generic-Search
CUST000492,2025-03-22,Female,24,Hyderabad,Telangana,Email Marketing,EMail-Winback-Offer
CUST000493,2025-03-27,Female,33,Varanasi,Uttar Pradesh,Email Marketing,EMail-Winback-Offer
CUST000494,2024-04-26,Male,37,Lucknow,Uttar Pradesh,Email Marketing,EMail-Winback-Offer
CUST000495,2025-08-19,Male,42,Ahmedabad,Gujarat,Organic Search,Organic-Blog-SEO
CUST000496,2024-12-18,Female,38,Mumbai,Maharashtra,Paid Search,Bing-Search-Ads
CUST000497,2024-09-27,Male,18,Delhi,Delhi,Marketplace Ads,Marketplace-Homepage-Banner
CUST000498,2025-02-27,Male,23,Surat,Gujarat,Direct,Direct-App
CUST000499,2024-07-01,Female,18,Ahmedabad,Gujarat,Marketplace Ads,Marketplace-Homepage-Banner
CUST000500,2024-11-18,Female,23,Nagpur,Maharashtra,Paid Search,Bing-Search-Ads
CUST000501,2025-06-27,Male,43,Mumbai,Maharashtra,Paid Search,Bing-Search-Ads
CUST000502,2025-10-25,Female,34,Kolkata,West Bengal,Paid Search,GoogleAds-Generic-Search
CUST000503,2025-11-10,Female,39,Nagpur,Maharashtra,Affiliate,Diwali-Dhamaka-2025
CUST000504,2024-11-12,Female,20,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Homepage-Banner
CUST000505,2024-11-22,Female,29,Kochi,Kerala,Organic Search,Organic-Brand
CUST000506,2025-08-28,Male,36,Mumbai,Maharashtra,Email Marketing,EMail-Winback-Offer
CUST000507,2024-04-23,Female,22,Indore,Madhya Pradesh,Social Media Ads,FB-Lookalike
CUST000508,2025-10-01,Female,29,Kochi,Kerala,Social Media Ads,FB-Prospecting
CUST000509,2024-11-06,Male,39,Mumbai,Maharashtra,Social Media Ads,Insta-Retargeting
CUST000510,2023-08-26,Female,40,Pune,Maharashtra,Affiliate,IndependenceDay-Sale-2023
CUST000511,2023-05-28,Male,35,Hyderabad,Telangana,Organic Search,Organic-Brand
CUST000512,2025-10-03,Female,31,Hyderabad,Telangana,Paid Search,Diwali-Dhamaka-2025
CUST000513,2023-04-24,Female,32,Bangalore,Karnataka,Paid Search,GoogleAds-Generic-Search
CUST000514,2024-03-07,Male,22,Bangalore,Karnataka,Paid Search,GoogleAds-Brand-Search
CUST000515,2024-05-20,Male,47,Mumbai,Maharashtra,Organic Search,Organic-Blog-SEO
CUST000516,2023-11-01,Male,20,Mumbai,Maharashtra,Affiliate,Diwali-Dhamaka-2023
CUST000517,2024-04-22,Male,42,Chennai,Tamil Nadu,Marketplace Ads,Marketplace-Sponsored-Listing
CUST000518,2025-07-05,Male,18,Kanpur,Uttar Pradesh,Direct,Direct-WordOfMouth
CUST000519,2023-01-26,Male,29,Bangalore,Karnataka,Social Media Ads,FB-Prospecting
CUST000520,2025-09-22,Male,34,Ahmedabad,Gujarat,Social Media Ads,Insta-Retargeting
CUST000521,2025-10-10,Female,25,Hyderabad,Telangana,Marketplace Ads,Marketplace-Homepage-Banner
CUST000522,2024-07-21,Male,18,Pune,Maharashtra,Email Marketing,EMail-Newsletter-Signup
CUST000523,2023-10-15,Male,24,Lucknow,Uttar Pradesh,Affiliate,Diwali-Dhamaka-2023
CUST000524,2025-01-31,Male,29,Hyderabad,Telangana,Paid Search,NewYear-Sale-2025
CUST000525,2023-08-31,Male,32,Bangalore,Karnataka,Affiliate,Affiliate-Coupon-Blogs
CUST000526,2024-07-09,Male,30,Vadodara,Gujarat,Email Marketing,EMail-Festive-Blast
CUST000527,2025-11-28,Female,32,Chennai,Tamil Nadu,Affiliate,Diwali-Dhamaka-2025
CUST000528,2025-12-28,Male,34,Lucknow,Uttar Pradesh,Paid Search,Bing-Search-Ads
CUST000529,2025-08-07,Female,37,Kolkata,West Bengal,Paid Search,GoogleAds-Generic-Search
CUST000530,2024-04-18,Male,27,Hyderabad,Telangana,Direct,Direct-App
CUST000531,2025-05-03,Male,34,Delhi,Delhi,Organic Search,Organic-YouTube-Reviews
CUST000532,2025-05-20,Female,21,Pune,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST000533,2024-08-10,Male,18,Lucknow,Uttar Pradesh,Social Media Ads,IndependenceDay-Sale-2024
CUST000534,2025-03-15,Male,27,Nagpur,Maharashtra,Organic Search,Organic-Brand
CUST000535,2023-01-19,Male,57,Bangalore,Karnataka,Marketplace Ads,NewYear-Sale-2023
CUST000536,2023-12-02,Female,31,Chennai,Tamil Nadu,Referral,Referral-FriendInvite
CUST000537,2024-11-25,Male,38,Lucknow,Uttar Pradesh,Paid Search,GoogleAds-Brand-Search
CUST000538,2023-10-24,Male,41,Pune,Maharashtra,Paid Search,GoogleAds-Brand-Search
CUST000539,2023-10-26,Female,28,Dehradun,Uttarakhand,Affiliate,Diwali-Dhamaka-2023
CUST000540,2025-09-30,Female,44,Lucknow,Uttar Pradesh,Social Media Ads,Insta-Reels-Ads
CUST000541,2025-12-22,Female,35,Mumbai,Maharashtra,Direct,Direct-WordOfMouth
CUST000542,2024-12-25,Male,40,Surat,Gujarat,Paid Search,GoogleAds-Generic-Search
CUST000543,2025-10-02,Female,33,Kolkata,West Bengal,Affiliate,Affiliate-Influencer
CUST000544,2025-12-23,Female,33,Nagpur,Maharashtra,Marketplace Ads,Marketplace-Homepage-Banner
CUST000545,2023-10-04,Male,43,Mumbai,Maharashtra,Direct,Direct-App
