order_id,customer_id,order_date,order_status,payment_method,shipping_type,discount,shipping_cost,order_value
ORD0000298,CUST000065,2025-07-01,Delivered,Wallet,Standard,3899.84,0.0,32570.16
ORD0000299,CUST000065,2025-07-09,Delivered,COD,Standard,1721.56,0.0,6848.44
ORD0000300,CUST000065,2025-11-02,Delivered,UPI,Same Day,776.59,185.16,3748.57
ORD0000301,CUST000065,2025-12-01,Delivered,Net Banking,Standard,1844.27,21.53,10222.26
ORD0000302,CUST000065,2025-12-03,Delivered,COD,Standard,5648.08,0.0,54816.92
ORD0000303,CUST000065,2025-12-18,Delivered,Wallet,Standard,1601.04,0.0,13118.96
ORD0000304,CUST000066,2025-01-10,Returned,UPI,Standard,97.34,38.84,426.5
ORD0000305,CUST000066,2025-01-15,Returned,Credit Card,Express,138.34,121.65,748.31
ORD0000306,CUST000066,2025-06-29,Delivered,UPI,Standard,768.9,32.54,8478.64
ORD0000307,CUST000066,2025-06-30,Cancelled,Credit Card,Standard,1692.52,33.59,7871.07
ORD0000308,CUST000066,2025-09-14,Delivered,UPI,Express,600.28,111.71,4301.43
ORD0000309,CUST000067,2025-01-09,Delivered,UPI,Standard,2062.28,51.37,7879.09
ORD0000310,CUST000067,2025-04-16,Delivered,EMI,Same Day,28.3,212.8,444.5
ORD0000311,CUST000067,2025-06-08,Delivered,UPI,Standard,526.78,0.0,2423.22
ORD0000312,CUST000067,2025-09-23,Delivered,Debit Card,Standard,591.95,45.07,3848.12
ORD0000313,CUST000068,2025-08-12,Delivered,UPI,Standard,1222.03,0.0,5107.97
ORD0000314,CUST000068,2025-12-03,Delivered,UPI,Express,562.84,111.35,6848.51
ORD0000315,CUST000069,2023-03-17,Delivered,UPI,Standard,40.13,50.94,725.81
ORD0000316,CUST000069,2023-03-26,Delivered,UPI,Standard,667.32,0.0,12352.68
ORD0000317,CUST000069,2023-08-02,Delivered,COD,Standard,2823.91,51.21,13517.3
ORD0000318,CUST000069,2023-10-19,Delivered,Wallet,Standard,2084.42,0.0,19595.58
ORD0000319,CUST000069,2023-12-16,Delivered,Net Banking,Standard,427.6,35.59,3637.99
ORD0000320,CUST000069,2023-12-31,Delivered,UPI,Same Day,466.97,0.0,4243.03
ORD0000321,CUST000069,2024-04-10,Returned,Credit Card,Standard,542.1,0.0,2232.9
ORD0000322,CUST000069,2024-05-15,Delivered,UPI,Standard,65.41,50.82,340.41
ORD0000323,CUST000069,2024-05-22,Delivered,UPI,Standard,3128.11,39.73,15111.62
ORD0000324,CUST000069,2024-06-11,Delivered,UPI,Standard,213.74,0.0,1701.26
ORD0000325,CUST000069,2024-11-03,Delivered,COD,Standard,4462.09,49.75,20517.66
ORD0000326,CUST000069,2025-02-10,Delivered,Credit Card,Same Day,1411.32,192.51,6066.19
ORD0000327,CUST000069,2025-03-02,Delivered,COD,Standard,930.67,0.0,2519.33
ORD0000328,CUST000069,2025-10-21,Delivered,UPI,Standard,191.07,22.83,376.76
ORD0000329,CUST000069,2025-11-19,Delivered,Debit Card,Standard,814.29,38.69,3469.4
ORD0000330,CUST000070,2025-02-09,Delivered,Debit Card,Standard,721.97,44.94,4007.97
ORD0000331,CUST000070,2025-04-02,Delivered,Debit Card,Standard,374.39,30.27,1185.88
ORD0000332,CUST000070,2025-08-29,Delivered,Wallet,Express,54.04,110.68,476.64
ORD0000333,CUST000070,2025-10-07,Delivered,UPI,Standard,6145.89,0.0,15119.11
ORD0000334,CUST000070,2025-12-08,Delivered,UPI,Express,3206.59,0.0,18908.41
ORD0000335,CUST000071,2023-12-14,Delivered,UPI,Express,1078.05,106.76,9648.71
ORD0000336,CUST000071,2023-12-19,Returned,UPI,Standard,504.5,52.51,15618.01
ORD0000337,CUST000071,2024-01-05,Delivered,UPI,Standard,1651.38,0.0,19458.62
ORD0000338,CUST000071,2024-01-05,Delivered,Net Banking,Express,980.16,0.0,8859.84
ORD0000339,CUST000071,2024-03-01,Delivered,UPI,Express,761.98,125.98,6734.0
ORD0000340,CUST000071,2024-03-23,Delivered,UPI,Express,991.4,113.97,12752.57
ORD0000341,CUST000071,2024-05-30,Cancelled,UPI,Standard,426.74,0.0,6683.26
ORD0000342,CUST000071,2024-06-21,Returned,Debit Card,Express,1273.4,0.0,19701.6
ORD0000343,CUST000071,2024-06-29,Delivered,UPI,Standard,1816.34,62.02,9765.68
ORD0000344,CUST000071,2024-08-03,Delivered,COD,Express,8846.14,0.0,63848.86
ORD0000345,CUST000071,2024-08-21,Delivered,UPI,Express,871.92,0.0,4223.08
ORD0000346,CUST000071,2024-10-20,Delivered,Wallet,Express,1873.81,118.09,7404.28
ORD0000347,CUST000071,2024-10-23,Delivered,Debit Card,Express,8889.3,0.0,51025.7
ORD0000348,CUST000071,2024-11-01,Delivered,EMI,Express,1417.38,117.64,8855.26
ORD0000349,CUST000071,2024-11-02,Delivered,Debit Card,Express,10334.8,104.24,54239.44
ORD0000350,CUST000071,2024-11-23,Delivered,UPI,Express,10993.73,0.0,72766.27
ORD0000351,CUST000071,2025-01-07,Delivered,COD,Standard,2644.97,0.0,15470.03
ORD0000352,CUST000071,2025-01-13,Delivered,UPI,Standard,724.11,35.21,3361.1
ORD0000353,CUST000071,2025-01-18,Delivered,UPI,Express,344.51,96.9,2027.39
ORD0000354,CUST000071,2025-02-12,Delivered,Debit Card,Express,77.77,105.96,1188.19
ORD0000355,CUST000071,2025-02-14,Delivered,Debit Card,Standard,1357.76,42.15,8134.39
ORD0000356,CUST000071,2025-02-15,Delivered,COD,Express,567.41,110.7,10013.29
ORD0000357,CUST000071,2025-02-23,Returned,COD,Express,841.32,120.37,9204.05
ORD0000358,CUST000071,2025-05-17,Delivered,Debit Card,Standard,4817.11,0.0,43037.89
ORD0000359,CUST000071,2025-08-07,Delivered,Debit Card,Express,1385.43,122.92,79357.49
ORD0000360,CUST000071,2025-08-11,Delivered,EMI,Standard,7018.06,0.0,80971.94
ORD0000361,CUST000071,2025-08-20,Delivered,UPI,Standard,2859.4,0.0,24515.6
ORD0000362,CUST000071,2025-08-21,Returned,Debit Card,Standard,514.77,0.0,3965.23
ORD0000363,CUST000071,2025-09-04,Delivered,UPI,Standard,623.0,32.75,5469.75
ORD0000364,CUST000071,2025-09-23,Delivered,Credit Card,Standard,556.48,0.0,3773.52
ORD0000365,CUST000071,2025-10-22,Delivered,COD,Standard,1321.83,30.95,6634.12
ORD0000366,CUST000071,2025-10-28,Delivered,Debit Card,Standard,6346.02,59.27,37793.25
ORD0000367,CUST000071,2025-11-13,Delivered,Debit Card,Same Day,3338.35,189.28,17780.93
ORD0000368,CUST000071,2025-11-20,Delivered,UPI,Standard,1511.83,38.43,25866.6
ORD0000369,CUST000071,2025-12-16,Delivered,Credit Card,Standard,1504.88,57.91,16993.03
ORD0000370,CUST000071,2025-12-20,Delivered,Net Banking,Express,1192.67,0.0,14722.33
ORD0000371,CUST000071,2025-12-21,Delivered,UPI,Express,684.08,116.4,5182.32
ORD0000372,CUST000071,2025-12-27,Delivered,UPI,Standard,129.41,31.62,1297.21
ORD0000373,CUST000072,2024-11-29,Delivered,COD,Standard,5290.06,54.14,15094.08
ORD0000374,CUST000073,2025-10-14,Delivered,Credit Card,Express,214.7,129.97,795.27
ORD0000375,CUST000074,2024-08-29,Cancelled,UPI,Standard,854.27,41.46,5602.19
ORD0000376,CUST000074,2024-10-18,Returned,COD,Standard,1076.59,0.0,3603.41
ORD0000377,CUST000074,2025-03-08,Delivered,UPI,Standard,5222.49,0.0,58657.51
ORD0000378,CUST000074,2025-03-27,Cancelled,Wallet,Standard,4722.75,0.0,20612.25
ORD0000379,CUST000074,2025-07-08,Delivered,Net Banking,Standard,1287.16,0.0,3542.84
ORD0000380,CUST000074,2025-10-07,Delivered,COD,Standard,2005.57,40.59,10795.02
ORD0000381,CUST000074,2025-10-29,Delivered,UPI,Standard,77.66,48.76,451.1
ORD0000382,CUST000074,2025-11-30,Delivered,Debit Card,Standard,2067.87,0.0,8732.13
ORD0000383,CUST000074,2025-12-30,Cancelled,COD,Standard,123.63,50.33,536.7
ORD0000384,CUST000075,2023-10-31,Delivered,COD,Standard,1570.42,35.67,5030.25
ORD0000385,CUST000075,2024-02-10,Delivered,Credit Card,Same Day,703.4,179.72,6286.32
ORD0000386,CUST000075,2024-03-09,Cancelled,Wallet,Same Day,1730.71,180.37,5079.66
ORD0000387,CUST000075,2024-05-29,Delivered,UPI,Standard,150.95,51.05,845.1
ORD0000388,CUST000075,2024-06-06,Delivered,UPI,Standard,1378.33,0.0,10226.67
ORD0000389,CUST000075,2024-07-14,Delivered,COD,Standard,135.88,56.42,1230.54
ORD0000390,CUST000076,2024-03-21,Delivered,COD,Express,448.76,104.52,2080.76
ORD0000391,CUST000076,2024-09-25,Delivered,Debit Card,Standard,2693.06,36.22,18523.16
ORD0000392,CUST000076,2024-10-11,Delivered,Debit Card,Standard,531.36,61.8,2210.44
ORD0000393,CUST000076,2024-10-11,Delivered,UPI,Standard,1880.2,0.0,12024.8
ORD0000394,CUST000076,2025-01-22,Delivered,COD,Standard,1350.87,43.41,5587.54
ORD0000395,CUST000076,2025-01-25,Delivered,COD,Standard,2662.9,0.0,21617.1
ORD0000396,CUST000076,2025-06-29,Delivered,Wallet,Standard,249.51,25.32,1440.81
ORD0000397,CUST000076,2025-09-18,Delivered,UPI,Standard,3759.38,61.19,29701.81
ORD0000398,CUST000076,2025-09-26,Delivered,Wallet,Standard,4480.88,29.63,24753.75
ORD0000399,CUST000076,2025-11-18,Delivered,Net Banking,Standard,3307.81,0.0,10997.19
ORD0000400,CUST000077,2024-05-01,Delivered,EMI,Standard,33.18,36.92,253.74
ORD0000401,CUST000077,2024-06-30,Delivered,Debit Card,Express,563.17,117.58,2979.41
ORD0000402,CUST000077,2024-09-13,Returned,Wallet,Standard,605.28,20.28,2635.0
ORD0000403,CUST000077,2025-01-03,Delivered,Credit Card,Standard,50.96,54.02,358.06
ORD0000404,CUST000077,2025-08-07,Delivered,Debit Card,Standard,1819.18,50.65,7441.47
ORD0000405,CUST000078,2025-07-25,Returned,UPI,Express,354.48,121.95,1377.47
ORD0000406,CUST000078,2025-08-02,Delivered,COD,Standard,5433.43,0.0,50036.57
ORD0000407,CUST000078,2025-11-21,Delivered,Credit Card,Same Day,426.85,0.0,1513.15
ORD0000408,CUST000081,2025-04-09,Returned,Net Banking,Express,523.62,116.99,4813.37
ORD0000409,CUST000081,2025-06-27,Delivered,Credit Card,Express,1744.24,118.62,12079.38
ORD0000410,CUST000081,2025-09-10,Delivered,Credit Card,Standard,113.57,53.51,954.94
ORD0000411,CUST000081,2025-11-07,Delivered,COD,Standard,1405.77,0.0,5159.23
ORD0000412,CUST000082,2025-01-27,Cancelled,Wallet,Same Day,93.16,196.07,597.91
ORD0000413,CUST000082,2025-10-14,Returned,UPI,Express,508.04,0.0,2581.96
ORD0000414,CUST000083,2025-10-28,Delivered,UPI,Same Day,708.1,0.0,3576.9
ORD0000415,CUST000084,2024-02-11,Delivered,Credit Card,Express,2707.48,0.0,14227.52
ORD0000416,CUST000084,2024-04-19,Delivered,COD,Standard,48.35,59.61,611.26
ORD0000417,CUST000084,2025-04-19,Delivered,COD,Standard,3087.81,42.58,13274.77
ORD0000418,CUST000084,2025-05-09,Delivered,Credit Card,Express,172.33,112.45,735.12
ORD0000419,CUST000085,2023-02-12,Delivered,UPI,Standard,164.78,58.39,603.61
ORD0000420,CUST000085,2024-02-03,Delivered,COD,Standard,58.82,33.35,334.53
ORD0000421,CUST000085,2025-07-01,Delivered,COD,Standard,553.79,46.08,1927.29
ORD0000422,CUST000086,2023-07-14,Delivered,Wallet,Standard,5420.23,0.0,44894.77
ORD0000423,CUST000086,2023-07-24,Delivered,UPI,Standard,4174.05,0.0,18960.95
ORD0000424,CUST000086,2023-09-07,Delivered,Wallet,Standard,140.11,30.76,1535.65
ORD0000425,CUST000086,2023-09-19,Delivered,UPI,Standard,753.71,62.5,6083.79
ORD0000426,CUST000086,2023-10-13,Delivered,UPI,Express,5357.83,115.02,33547.19
ORD0000427,CUST000086,2023-11-08,Delivered,Credit Card,Same Day,422.47,181.45,6448.98
ORD0000428,CUST000086,2023-11-29,Delivered,UPI,Same Day,3612.56,0.0,15457.44
ORD0000429,CUST000086,2023-12-12,Delivered,EMI,Standard,2181.76,0.0,15968.24
ORD0000430,CUST000086,2024-01-04,Delivered,Debit Card,Standard,2183.57,0.0,24546.43
ORD0000431,CUST000086,2024-02-15,Delivered,UPI,Express,1032.95,111.16,17808.21
ORD0000432,CUST000086,2024-02-16,Returned,Credit Card,Express,776.74,99.82,5723.08
ORD0000433,CUST000086,2024-04-01,Delivered,Net Banking,Express,1253.68,0.0,6581.32
ORD0000434,CUST000086,2024-04-08,Delivered,UPI,Express,519.6,97.6,2818.0
ORD0000435,CUST000086,2024-05-02,Delivered,UPI,Express,6442.23,0.0,49057.77
ORD0000436,CUST000086,2024-05-14,Returned,Wallet,Standard,372.12,0.0,3367.88
ORD0000437,CUST000086,2024-05-17,Delivered,UPI,Standard,2748.4,0.0,20306.6
ORD0000438,CUST000086,2024-05-27,Delivered,UPI,Standard,401.86,44.19,7317.33
ORD0000439,CUST000086,2024-06-08,Delivered,Credit Card,Standard,483.41,0.0,5881.59
ORD0000440,CUST000086,2024-07-02,Delivered,Debit Card,Standard,3804.87,53.13,31088.26
ORD0000441,CUST000086,2024-08-11,Delivered,Credit Card,Standard,1379.11,0.0,14765.89
ORD0000442,CUST000086,2024-08-28,Cancelled,Debit Card,Express,3013.14,0.0,25521.86
ORD0000443,CUST000086,2024-09-14,Delivered,Credit Card,Express,472.57,113.32,3760.75
ORD0000444,CUST000086,2024-09-18,Returned,Net Banking,Express,6665.6,0.0,56199.4
ORD0000445,CUST000086,2024-09-21,Delivered,EMI,Express,1445.03,100.11,12665.08
ORD0000446,CUST000086,2024-09-25,Delivered,EMI,Express,4031.49,88.18,118326.69
ORD0000447,CUST000086,2024-10-04,Returned,Wallet,Express,1256.46,0.0,4688.54
ORD0000448,CUST000086,2024-10-24,Cancelled,COD,Express,2096.18,92.79,20981.61
ORD0000449,CUST000086,2024-11-10,Delivered,UPI,Standard,6922.6,0.0,49832.4
ORD0000450,CUST000086,2024-11-15,Delivered,Wallet,Standard,247.8,46.85,2214.05
ORD0000451,CUST000086,2024-11-20,Returned,UPI,Standard,1678.68,0.0,6921.32
ORD0000452,CUST000086,2024-12-02,Delivered,COD,Express,152.18,0.0,2037.82
ORD0000453,CUST000086,2024-12-12,Delivered,UPI,Express,1231.44,0.0,11278.56
ORD0000454,CUST000086,2024-12-12,Delivered,EMI,Same Day,857.65,0.0,5282.35
ORD0000455,CUST000086,2024-12-24,Delivered,COD,Express,791.26,0.0,5528.74
ORD0000456,CUST000086,2025-01-02,Returned,Debit Card,Standard,35142.14,59.13,147321.99
ORD0000457,CUST000086,2025-01-07,Delivered,UPI,Express,4183.18,106.62,143388.44
ORD0000458,CUST000086,2025-01-17,Returned,Debit Card,Standard,2572.99,67.44,14884.45
ORD0000459,CUST000086,2025-02-05,Delivered,UPI,Standard,206.48,0.0,5718.52
ORD0000460,CUST000086,2025-02-11,Returned,Debit Card,Express,2393.94,101.23,33177.29
ORD0000461,CUST000086,2025-02-23,Returned,Credit Card,Standard,1759.94,55.22,11795.28
ORD0000462,CUST000086,2025-02-28,Delivered,Wallet,Standard,1853.19,46.34,13943.15
ORD0000463,CUST000086,2025-03-04,Delivered,Wallet,Standard,4223.96,0.0,49291.04
ORD0000464,CUST000086,2025-03-04,Delivered,Debit Card,Express,6206.67,0.0,43338.33
ORD0000465,CUST000086,2025-03-20,Delivered,Wallet,Standard,921.36,0.0,9168.64
ORD0000466,CUST000086,2025-03-30,Delivered,UPI,Standard,777.29,56.88,7499.59
ORD0000467,CUST000086,2025-04-03,Delivered,UPI,Same Day,16807.64,192.22,198689.58
ORD0000468,CUST000086,2025-04-03,Delivered,EMI,Express,380.01,0.0,7889.99
ORD0000469,CUST000086,2025-04-07,Delivered,UPI,Same Day,436.2,0.0,2828.8
ORD0000470,CUST000086,2025-05-18,Delivered,COD,Express,2249.67,0.0,13530.33
ORD0000471,CUST000086,2025-05-26,Cancelled,UPI,Standard,2573.26,0.0,24901.74
ORD0000472,CUST000086,2025-07-23,Delivered,Credit Card,Express,3128.08,96.71,29973.63
ORD0000473,CUST000086,2025-07-27,Returned,Wallet,Express,15233.8,0.0,194796.2
ORD0000474,CUST000086,2025-08-11,Delivered,UPI,Standard,8622.53,39.21,59091.68
ORD0000475,CUST000086,2025-08-12,Delivered,Net Banking,Express,1436.92,94.99,7728.07
ORD0000476,CUST000086,2025-09-13,Delivered,COD,Standard,3769.2,0.0,33405.8
ORD0000477,CUST000086,2025-10-03,Delivered,Debit Card,Standard,360.7,0.0,1794.3
ORD0000478,CUST000086,2025-10-08,Delivered,UPI,Standard,3483.07,0.0,24371.93
ORD0000479,CUST000086,2025-10-30,Delivered,Wallet,Standard,352.45,64.93,2102.48
ORD0000480,CUST000086,2025-10-30,Delivered,Wallet,Express,1903.89,0.0,7251.11
ORD0000481,CUST000086,2025-11-19,Delivered,UPI,Standard,812.2,42.53,5110.33
ORD0000482,CUST000086,2025-11-20,Delivered,UPI,Standard,490.46,71.16,2490.7
ORD0000483,CUST000086,2025-11-27,Returned,Debit Card,Express,4502.73,0.0,36207.27
ORD0000484,CUST000086,2025-11-28,Delivered,COD,Standard,4089.07,0.0,17510.93
ORD0000485,CUST000086,2025-12-15,Delivered,Net Banking,Express,473.94,119.45,5620.51
ORD0000486,CUST000086,2025-12-27,Delivered,Debit Card,Standard,5324.82,51.53,53086.71
ORD0000487,CUST000087,2025-06-28,Delivered,UPI,Standard,398.32,14.94,2256.62
ORD0000488,CUST000087,2025-10-16,Delivered,UPI,Express,1190.75,0.0,3834.25
ORD0000489,CUST000087,2025-12-16,Delivered,UPI,Standard,1225.92,0.0,5614.08
ORD0000490,CUST000088,2024-10-31,Delivered,COD,Express,597.05,124.39,2132.34
ORD0000491,CUST000088,2024-11-02,Delivered,Credit Card,Standard,6690.79,0.0,31979.21
ORD0000492,CUST000088,2024-11-04,Returned,UPI,Standard,163.73,56.63,822.9
ORD0000493,CUST000088,2024-11-30,Delivered,Net Banking,Same Day,2440.79,0.0,7964.21
ORD0000494,CUST000088,2025-01-23,Delivered,UPI,Standard,2815.43,38.41,20472.98
ORD0000495,CUST000088,2025-02-13,Delivered,UPI,Standard,2716.22,0.0,22008.78
ORD0000496,CUST000088,2025-03-05,Delivered,COD,Express,7469.85,0.0,76735.15
ORD0000497,CUST000088,2025-03-29,Delivered,Credit Card,Express,1634.4,0.0,7765.6
ORD0000498,CUST000088,2025-06-20,Delivered,Debit Card,Express,1030.67,0.0,7459.33
ORD0000499,CUST000088,2025-10-03,Delivered,Credit Card,Standard,4970.93,24.0,22758.07
ORD0000500,CUST000088,2025-10-24,Delivered,Net Banking,Standard,5317.79,0.0,23612.21
ORD0000501,CUST000088,2025-11-06,Delivered,UPI,Standard,1569.03,0.0,4490.97
ORD0000502,CUST000088,2025-11-22,Delivered,UPI,Standard,183.99,46.54,907.55
ORD0000503,CUST000088,2025-11-22,Delivered,COD,Same Day,2331.1,0.0,12803.9
ORD0000504,CUST000088,2025-12-24,Delivered,Credit Card,Standard,1804.45,0.0,12710.55
ORD0000505,CUST000089,2024-01-09,Delivered,Credit Card,Standard,292.43,51.28,1013.85
ORD0000506,CUST000089,2024-01-13,Delivered,Net Banking,Standard,55.15,32.81,207.66
ORD0000507,CUST000089,2025-02-23,Delivered,UPI,Express,5822.95,0.0,33667.05
ORD0000508,CUST000089,2025-04-11,Delivered,UPI,Same Day,716.09,193.95,2757.86
ORD0000509,CUST000089,2025-05-13,Delivered,Net Banking,Standard,1540.31,21.56,5016.25
ORD0000510,CUST000089,2025-08-11,Delivered,Debit Card,Standard,693.87,0.0,3176.13
ORD0000511,CUST000089,2025-08-23,Returned,COD,Same Day,2164.44,186.03,10531.59
ORD0000512,CUST000089,2025-10-25,Delivered,Wallet,Standard,9811.74,0.0,50508.26
ORD0000513,CUST000089,2025-11-12,Delivered,Wallet,Standard,110.54,25.19,494.65
ORD0000514,CUST000090,2024-11-30,Delivered,Wallet,Standard,183.64,47.87,1274.23
ORD0000515,CUST000090,2025-03-09,Delivered,UPI,Standard,104.69,33.0,468.31
ORD0000516,CUST000090,2025-08-15,Delivered,Debit Card,Express,451.45,124.58,1863.13
ORD0000517,CUST000090,2025-12-20,Delivered,Credit Card,Standard,349.26,36.53,1462.27
ORD0000518,CUST000091,2024-07-20,Delivered,COD,Express,103.41,105.08,531.67
ORD0000519,CUST000091,2024-10-20,Delivered,UPI,Standard,2633.6,37.84,11849.24
ORD0000520,CUST000091,2025-11-03,Delivered,Credit Card,Express,573.72,76.26,1302.54
ORD0000521,CUST000092,2025-10-16,Delivered,UPI,Same Day,319.32,205.16,2050.84
ORD0000522,CUST000092,2025-11-17,Delivered,UPI,Standard,105.56,63.11,292.55
ORD0000523,CUST000094,2024-10-13,Returned,UPI,Standard,1055.02,45.57,2530.55
ORD0000524,CUST000094,2024-10-27,Delivered,UPI,Standard,1038.57,42.79,1774.22
ORD0000525,CUST000094,2025-01-12,Delivered,UPI,Standard,1250.81,34.27,5263.46
ORD0000526,CUST000094,2025-09-11,Delivered,UPI,Express,1849.2,0.0,10185.8
ORD0000527,CUST000095,2024-04-20,Delivered,EMI,Standard,394.71,57.3,2657.59
ORD0000528,CUST000095,2024-04-28,Delivered,UPI,Standard,2630.78,29.18,60118.4
ORD0000529,CUST000095,2024-05-31,Returned,COD,Standard,12180.04,0.0,76689.96
ORD0000530,CUST000095,2024-07-19,Delivered,UPI,Express,94.45,110.96,736.51
ORD0000531,CUST000095,2024-10-03,Delivered,Credit Card,Standard,1637.76,44.14,7346.38
ORD0000532,CUST000095,2024-10-04,Cancelled,COD,Standard,766.28,22.53,7231.25
ORD0000533,CUST000095,2024-10-05,Delivered,COD,Standard,4751.71,39.48,22242.77
ORD0000534,CUST000095,2024-10-14,Delivered,UPI,Standard,251.98,32.57,1285.59
ORD0000535,CUST000095,2024-10-16,Delivered,EMI,Standard,708.79,42.04,2648.25
ORD0000536,CUST000095,2024-11-07,Delivered,Debit Card,Standard,294.88,30.77,825.89
ORD0000537,CUST000095,2024-11-09,Delivered,Debit Card,Express,598.15,0.0,2561.85
ORD0000538,CUST000095,2024-11-10,Delivered,Credit Card,Same Day,1278.37,0.0,6976.63
ORD0000539,CUST000095,2024-11-17,Delivered,UPI,Express,3261.95,106.82,19964.87
ORD0000540,CUST000095,2024-11-20,Returned,Debit Card,Express,7745.95,0.0,46284.05
ORD0000541,CUST000095,2024-12-02,Delivered,UPI,Standard,215.14,57.66,1772.52
ORD0000542,CUST000095,2025-01-30,Delivered,Debit Card,Same Day,623.46,0.0,5591.54
ORD0000543,CUST000095,2025-02-02,Delivered,Wallet,Standard,174.64,57.02,1562.38
ORD0000544,CUST000095,2025-02-25,Returned,Debit Card,Express,1109.7,130.31,11025.61
ORD0000545,CUST000095,2025-03-01,Delivered,UPI,Standard,345.77,42.98,4307.21
ORD0000546,CUST000095,2025-03-10,Delivered,Wallet,Standard,6402.3,0.0,39692.7
ORD0000547,CUST000095,2025-03-10,Delivered,Net Banking,Express,1976.52,116.33,12074.81
ORD0000548,CUST000095,2025-03-19,Delivered,Credit Card,Express,4497.87,129.16,32651.29
ORD0000549,CUST000095,2025-06-06,Delivered,Wallet,Express,7988.92,0.0,44336.08
ORD0000550,CUST000095,2025-07-14,Delivered,UPI,Standard,5904.75,53.66,33673.91
ORD0000551,CUST000095,2025-09-28,Delivered,Credit Card,Standard,1169.58,0.0,6025.42
ORD0000552,CUST000095,2025-10-01,Delivered,Wallet,Standard,304.12,53.23,1199.11
ORD0000553,CUST000095,2025-10-12,Delivered,COD,Standard,2455.2,41.4,13196.2
ORD0000554,CUST000095,2025-10-16,Delivered,Credit Card,Standard,9609.29,40.51,37501.22
ORD0000555,CUST000095,2025-10-30,Delivered,COD,Express,2288.26,86.8,19803.54
ORD0000556,CUST000095,2025-11-02,Delivered,UPI,Standard,6641.73,0.0,24168.27
ORD0000557,CUST000095,2025-11-04,Delivered,EMI,Express,8156.01,0.0,29478.99
ORD0000558,CUST000095,2025-11-28,Delivered,COD,Standard,187.05,64.76,1672.71
ORD0000559,CUST000095,2025-12-10,Delivered,UPI,Standard,900.54,76.82,11716.28
ORD0000560,CUST000095,2025-12-28,Returned,Credit Card,Standard,1061.87,0.0,11613.13
ORD0000561,CUST000095,2025-12-29,Delivered,EMI,Express,3028.84,108.43,25164.59
ORD0000562,CUST000096,2025-11-02,Delivered,Debit Card,Standard,1089.24,0.0,2705.76
ORD0000563,CUST000097,2024-08-04,Delivered,Wallet,Standard,1424.1,55.88,5521.78
ORD0000564,CUST000097,2024-08-23,Delivered,UPI,Express,2405.66,0.0,10074.34
ORD0000565,CUST000097,2025-07-25,Cancelled,UPI,Standard,1308.72,0.0,6231.28
ORD0000566,CUST000098,2023-08-02,Returned,Net Banking,Same Day,882.76,0.0,2477.24
